step,wallclock_sec,split,loss,tokens_per_sec,lr
6760,3567.526642,train,1.491729,64447.193342,2.00000000e-03
6780,3577.696749,train,1.451524,64439.831017,2.00000000e-03
6800,3587.865854,train,1.433946,64446.184001,2.00000000e-03
6800,3591.237755,val,1.489699,,2.00000000e-03
6820,3601.971966,train,1.516223,46459.293663,2.00000000e-03
6840,3612.140625,train,1.477897,64449.011141,2.00000000e-03
6860,3622.309623,train,1.562212,64446.859409,2.00000000e-03
6880,3632.476677,train,1.503863,64459.180926,2.00000000e-03
6900,3642.643287,train,1.442433,64461.998625,2.00000000e-03
6920,3652.810779,train,1.452984,64456.408816,2.00000000e-03
6940,3662.979648,train,1.454982,64447.681402,2.00000000e-03
6960,3673.147561,train,1.467742,64453.735181,2.00000000e-03
6980,3683.314316,train,1.479921,64461.079520,2.00000000e-03
7000,3693.484232,train,1.472013,64441.042595,2.00000000e-03
7000,3696.854865,val,1.482407,,2.00000000e-03
7020,3707.478877,train,1.449775,46829.341993,2.00000000e-03
7040,3717.645092,train,1.453726,64464.499085,2.00000000e-03
7060,3727.810480,train,1.457509,64469.753104,2.00000000e-03
7080,3737.977689,train,1.474919,64458.199928,2.00000000e-03
7100,3748.145115,train,1.487257,64456.824466,2.00000000e-03
7120,3758.311995,train,1.491344,64460.288929,2.00000000e-03
7140,3768.477471,train,1.496603,64469.186082,2.00000000e-03
7160,3778.644935,train,1.527024,64456.587167,2.00000000e-03
7180,3788.812919,train,1.452286,64453.284810,2.00000000e-03
7200,3798.979861,train,1.457442,64459.892885,2.00000000e-03
7200,3802.351561,val,1.488795,,2.00000000e-03
7220,3812.972139,train,1.487424,46837.262336,2.00000000e-03
7240,3823.132907,train,1.464054,64499.064312,2.00000000e-03
7260,3833.294555,train,1.488164,64493.477152,2.00000000e-03
7280,3843.456642,train,1.535094,64490.686961,2.00000000e-03
7300,3853.617556,train,1.530986,64498.133556,2.00000000e-03
7320,3863.779049,train,1.499785,64494.460737,2.00000000e-03
7340,3873.939795,train,1.448661,64499.200522,2.00000000e-03
7360,3884.100293,train,1.486812,64500.776065,2.00000000e-03
7380,3894.261598,train,1.477918,64495.651671,2.00000000e-03
7400,3904.423017,train,1.500523,64494.932868,2.00000000e-03
7400,3907.792559,val,1.480203,,2.00000000e-03
7420,3918.411896,train,1.485978,46848.643242,2.00000000e-03
7440,3928.579213,train,1.492839,64457.516724,2.00000000e-03
7460,3938.747197,train,1.477619,64453.283299,2.00000000e-03
7480,3948.915442,train,1.474576,64451.633003,2.00000000e-03
7500,3959.085139,train,1.478379,64442.437024,2.00000000e-03
7520,3969.254213,train,1.544172,64446.374383,2.00000000e-03
7540,3979.423094,train,1.486810,64447.607362,2.00000000e-03
7560,3989.593304,train,1.466241,64439.179925,2.00000000e-03
7580,3999.762501,train,1.471431,64445.596240,2.00000000e-03
7600,4009.933883,train,1.433435,64431.757509,2.00000000e-03
7600,4013.306011,val,1.478710,,2.00000000e-03
7620,4023.924562,train,1.452274,46842.614033,2.00000000e-03
7640,4034.088853,train,1.476406,64476.707869,2.00000000e-03
7660,4044.252296,train,1.453818,64482.083376,2.00000000e-03
7680,4054.415508,train,1.512269,64483.555218,2.00000000e-03
7700,4064.577187,train,1.439604,64493.275899,2.00000000e-03
7720,4074.740057,train,1.454813,64485.719991,2.00000000e-03
